InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
76_DONCASTER_27316,76,27316,W Selyum Pnt Nr Eastside Rd,750mL,10754,PERFECTA WINES             ,12983,2016-11-08 00:00:00,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-12-31 00:00:00,54.66,12,655.92,2
38_GOULCREST_25192,38,25192,K Vintners The Klein,750mL,10754,PERFECTA WINES             ,12983,2016-11-08 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2016-12-31 00:00:00,49.01,12,588.12,2
50_MOUNTMEND_27318,50,27318,W Selyum Pnt Nr Foss Vyd RRV,750mL,10754,PERFECTA WINES             ,12983,2016-11-08 00:00:00,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-12-31 00:00:00,58.1,12,697.2,2
50_MOUNTMEND_27320,50,27320,W Selyum Pnt Nr Sonoma Cst,750mL,10754,PERFECTA WINES             ,12983,2016-11-08 00:00:00,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-12-31 00:00:00,40.81,24,979.44,2
55_DRY GULCH_20384,55,20384,Fabrizio Dionisio Il Cast Sy,750mL,7255,PSP WINES ,13007,2016-11-10 00:00:00,2016-11-17 00:00:00,2016-11-24 00:00:00,2017-01-04 00:00:00,15.58,12,186.96,2
50_MOUNTMEND_2961,50,2961,W.Laure Weller KY Bourbon,750mL,8004,SAZERAC CO INC             ,12939,2016-11-06 00:00:00,2016-11-14 00:00:00,2016-11-23 00:00:00,2017-01-01 00:00:00,58.82,78,4587.96,1
81_PEMBROKE_2573,81,2573,Firefly Caramel Moonshine,750mL,8004,SAZERAC CO INC             ,12939,2016-11-06 00:00:00,2016-11-16 00:00:00,2016-11-23 00:00:00,2017-01-01 00:00:00,15.99,11,175.89,1
50_MOUNTMEND_2983,50,2983,T.T. Handy Sazerac Rye Whisk,750mL,8004,SAZERAC CO INC             ,12939,2016-11-06 00:00:00,2016-11-14 00:00:00,2016-11-23 00:00:00,2017-01-01 00:00:00,59.25,93,5510.25,1
34_PITMERDEN_27613,34,27613,Dominus 12 Christian Moueix,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,12940,2016-11-06 00:00:00,2016-11-17 00:00:00,2016-11-25 00:00:00,2016-12-30 00:00:00,134.22,6,805.32,2
76_DONCASTER_27611,76,27611,Dominus Napanook 13,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,12940,2016-11-06 00:00:00,2016-11-17 00:00:00,2016-11-25 00:00:00,2016-12-30 00:00:00,37.49,12,449.88,2
69_MOUNTMEND_27612,69,27612,Dominus 13 Christian Moueix,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,12940,2016-11-06 00:00:00,2016-11-17 00:00:00,2016-11-25 00:00:00,2016-12-30 00:00:00,168.82,6,1012.92,2
6_GOULCREST_6242,6,6242,Zirbenz Stone Pine Liqueur,750mL,653,STATE WINE & SPIRITS   ,12971,2016-11-07 00:00:00,2016-11-14 00:00:00,2016-11-26 00:00:00,2016-12-27 00:00:00,34.39,12,412.68,1
73_DONCASTER_27440,73,27440,Achaia Cellars Retsina,Liter,12331,STELLAR IMPORTING CO LLC   ,12943,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-23 00:00:00,2017-01-06 00:00:00,6.37,12,76.44,2
56_BEGGAR'S HOLE_3848,56,3848,Chicory Root Vodka,750mL,173357,TAMWORTH DISTILLING        ,13010,2016-11-10 00:00:00,2016-11-15 00:00:00,2016-11-28 00:00:00,2016-12-29 00:00:00,23.3,2,46.6,1
66_EANVERNESS_2480,66,2480,Kavalan Concertmaster,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,70.86,6,425.16,1
38_GOULCREST_2231,38,2231,Nikka Miyagikyo Single Malt,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-19 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,54.99,12,659.88,1
60_IRRAGIN_2201,60,2201,Nikka Yoichi Single Malt,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,56.2,12,674.4,1
60_IRRAGIN_1984,60,1984,Nikka Taketsuru 17 Yr Whisky,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,125.92,6,755.52,1
67_EANVERNESS_5595,67,5595,Hine Antique XO Premier Cru,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,145.98,6,875.88,1
76_DONCASTER_1277,76,1277,Kavalan Ex-Bourbon Oak Whsky,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,87.78,6,526.68,1
50_MOUNTMEND_1963,50,1963,Nikka Taketsuru Pure Malt 21,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,158.72,6,952.32,1
49_GARIGILL_2332,49,2332,High West Bourye Whiskey,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,58.13,12,697.56,1
50_MOUNTMEND_2253,50,2253,Kavalan Sherry Oak Whisky,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,103.99,6,623.94,1
67_EANVERNESS_6510,67,6510,Simply Ginger Liqueur,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-18 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,25.98,24,623.52,1
50_MOUNTMEND_19834,50,19834,Sauska Tokaji Aszu,500mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2016-11-06 00:00:00,2016-11-16 00:00:00,2016-11-22 00:00:00,2017-01-08 00:00:00,49.65,10,496.5,2
38_GOULCREST_1279,38,1279,Woodford Rsv MC Brandy Fnish,750mL,1128,BROWN-FORMAN CORP          ,13068,2016-11-15 00:00:00,2016-11-21 00:00:00,2016-12-01 00:00:00,2017-01-12 00:00:00,77.51,28,2170.28,1
11_CARDEND_26921,11,26921,Tenuta la Favola Bianco,750mL,1650,Circa Wines                ,13120,2016-11-18 00:00:00,2016-11-21 00:00:00,2016-12-04 00:00:00,2017-01-05 00:00:00,11.51,12,138.12,2
11_CARDEND_26919,11,26919,Jimenez Landi Bajondillo Men,750mL,1650,Circa Wines                ,13120,2016-11-18 00:00:00,2016-11-21 00:00:00,2016-12-04 00:00:00,2017-01-05 00:00:00,10.68,12,128.16,2
11_CARDEND_26923,11,26923,Rosso del Popolo Lange Rosso,750mL,1650,Circa Wines                ,13120,2016-11-18 00:00:00,2016-11-21 00:00:00,2016-12-04 00:00:00,2017-01-05 00:00:00,9.99,12,119.88,2
69_MOUNTMEND_1091,69,1091,Casa Noble 3 Btl Club Pack,375mL 3 Pk,1392,CONSTELLATION BRANDS INC   ,13121,2016-11-18 00:00:00,2016-11-21 00:00:00,2016-12-01 00:00:00,2016-12-29 00:00:00,42.96,28,1202.88,1
33_HORNSEY_14997,33,14997,The Offering Rhone,750mL,90047,CRUSH WINES                ,13122,2016-11-18 00:00:00,2016-11-25 00:00:00,2016-11-30 00:00:00,2017-01-09 00:00:00,16.11,4,64.44,2
50_MOUNTMEND_26324,50,26324,Elizabeth Rose Pnt Nr,750mL,90047,CRUSH WINES                ,13122,2016-11-18 00:00:00,2016-11-21 00:00:00,2016-11-30 00:00:00,2017-01-09 00:00:00,13.07,12,156.84,2
23_ARBINGTON_2150,23,2150,Beat 3 Single Malt Whiskey,750mL,2450,DJINN SPIRITS LLC          ,13032,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-12-03 00:00:00,2017-01-02 00:00:00,28.34,1,28.34,1
76_DONCASTER_26695,76,26695,Dom Ch Moreau Chablis 14 Val,750mL,9744,FREDERICK WILDMAN & SONS   ,13106,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,23.28,12,279.36,2
34_PITMERDEN_26687,34,26687,Dom Faiveley Nuits Porets 14,750mL,9744,FREDERICK WILDMAN & SONS   ,13106,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,50.65,6,303.9,2
50_MOUNTMEND_26686,50,26686,Dom Faiveley Chamber 14 Beze,750mL,9744,FREDERICK WILDMAN & SONS   ,13106,2016-11-17 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,197.31,6,1183.86,2
76_DONCASTER_1994,76,1994,Laphroaig 30 Year,750mL,12546,JIM BEAM BRANDS COMPANY    ,13056,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-15 00:00:00,775.19,2,1550.38,1
9_BLACKPOOL_19334,9,19334,Amadeo Chianti,750mL,4848,LAIRD & CO                 ,13057,2016-11-14 00:00:00,2016-11-23 00:00:00,2016-11-28 00:00:00,2017-01-11 00:00:00,5.47,24,131.28,2
34_PITMERDEN_27173,34,27173,LeSalette 12 Amarone Valpo,750mL,9552,M S WALKER INC             ,13059,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-11-29 00:00:00,2017-01-05 00:00:00,38.51,12,462.12,2
73_DONCASTER_27161,73,27161,El Pundito 06 Gr Rsva Rioja,750mL,9552,M S WALKER INC             ,13059,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-11-29 00:00:00,2017-01-05 00:00:00,41.09,12,493.08,2
41_LARNWICK_27473,41,27473,BiancaVigna Spumante Rosa,750mL,9552,M S WALKER INC             ,13059,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-11-29 00:00:00,2017-01-05 00:00:00,10.13,12,121.56,2
50_MOUNTMEND_4948,50,4948,Ron Virgin Black Spiced Rum,750mL,9552,M S WALKER INC             ,13059,2016-11-14 00:00:00,2016-11-21 00:00:00,2016-11-29 00:00:00,2017-01-05 00:00:00,9.62,5,48.1,1
6_GOULCREST_27520,6,27520,Vargas Rioja Crianza,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,8.06,12,96.72,2
73_DONCASTER_2313,73,2313,Black Button Bespoke Bourbon,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,16.53,6,99.18,1
34_PITMERDEN_24483,34,24483,Daou Rsv Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,35.94,12,431.28,2
41_LARNWICK_27872,41,27872,Flora Springs Napa Red,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,18.11,36,651.96,2
76_DONCASTER_12910,76,12910,Drouhin Gevrey-Chambertin 13,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,41.89,12,502.68,2
67_EANVERNESS_27201,67,27201,DeLoach OFS Chard,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,12.98,84,1090.32,2
76_DONCASTER_42897,76,42897,Twomey Merlot Napa,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,39.33,24,943.92,2
67_EANVERNESS_27870,67,27870,Flor Prosecco,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,10.38,24,249.12,2
55_DRY GULCH_27852,55,27852,Brandini Barbera d'Alba,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,9.99,12,119.88,2
50_MOUNTMEND_27871,50,27871,Flor Rose Brut,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,10.96,12,131.52,2
38_GOULCREST_27521,38,27521,Seghesio Defiant Red,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,23.83,12,285.96,2
55_DRY GULCH_27405,55,27405,The Pessimist Red,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,17.99,12,215.88,2
69_MOUNTMEND_27396,69,27396,J Drouhin Pouilly Vinzelles,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,13.69,12,164.28,2
50_MOUNTMEND_27879,50,27879,I Perazzi La Mozza Sangioves,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,11.84,12,142.08,2
41_LARNWICK_27853,41,27853,Brandini Dolcetto d'Alba,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,9.45,12,113.4,2
54_GUTHRAM_27873,54,27873,Poderi Le Ripi Amore e Folli,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,27.58,6,165.48,2
67_EANVERNESS_24804,67,24804,Whitehall Lane Cab Svgn Leon,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,54.3,6,325.8,2
76_DONCASTER_27850,76,27850,Bastianich Chardonnay,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,10.27,12,123.24,2
34_PITMERDEN_27849,34,27849,Baglio di Grisi Nero d'Avola,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,9.2,24,220.8,2
66_EANVERNESS_26502,66,26502,Laroche Chablis St Martin,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,15.06,24,361.44,2
76_DONCASTER_23592,76,23592,Daou Soul of a Lion Red,750mL,4425,MARTIGNETTI COMPANIES,13091,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-11 00:00:00,75.16,6,450.96,2
38_GOULCREST_27371,38,27371,Bernard Magrez Cab Svgn Napa,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,99.99,12,1199.88,2
67_EANVERNESS_27549,67,27549,Whitman Express Pnt Blanc,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,8.21,84,689.64,2
66_EANVERNESS_26645,66,26645,Darting Rsl Kab,Liter,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,11.72,12,140.64,2
76_DONCASTER_27267,76,27267,Krupps The Water Witch Red,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,46.7,6,280.2,2
39_EASTHALLOW_27627,39,27627,Hook or Crook Chardonnay,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-21 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,18.36,60,1101.6,2
50_MOUNTMEND_27269,50,27269,Krupps Bros Synchrony,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,83.86,6,503.16,2
21_BALERNO_27506,21,27506,The Conductor Red,750mL,10754,PERFECTA WINES             ,13039,2016-11-13 00:00:00,2016-11-25 00:00:00,2016-11-30 00:00:00,2016-12-29 00:00:00,16.55,60,993.0,2
50_MOUNTMEND_3622,50,3622,Spud Potato Vodka,750mL,10050,Russian Standard Vodka     ,13077,2016-11-15 00:00:00,2016-11-21 00:00:00,2016-12-03 00:00:00,2017-01-08 00:00:00,14.45,4,57.8,1
41_LARNWICK_2013,41,2013,E H Taylor Straight Rye,750mL,8004,SAZERAC CO INC             ,13125,2016-11-18 00:00:00,2016-11-23 00:00:00,2016-11-28 00:00:00,2016-12-29 00:00:00,55.55,12,666.6,1
38_GOULCREST_2014,38,2014,Weller Rsv Special Barrel,750mL,8004,SAZERAC CO INC             ,13125,2016-11-18 00:00:00,2016-11-26 00:00:00,2016-11-28 00:00:00,2016-12-29 00:00:00,18.39,60,1103.4,1
64_CESTERFIELD_23460,64,23460,Marilyn Meritage Red,750mL,17033,SEA BREEZE CELLARS LLC     ,13078,2016-11-15 00:00:00,2016-11-22 00:00:00,2016-12-01 00:00:00,2017-01-06 00:00:00,33.79,6,202.74,2
38_GOULCREST_27494,38,27494,F Coppola Derctor Jaws Chard,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,13042,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,12.58,12,150.96,2
55_DRY GULCH_27492,55,27492,F Coppola Cab S King Kong DC,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,13042,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,14.56,12,174.72,2
69_MOUNTMEND_27493,69,27493,F Coppola Wizard of Oz Merlt,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,13042,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,14.66,12,175.92,2
64_CESTERFIELD_27489,64,27489,Ladoucette Comte Lafond Sanc,750mL,2000,SOUTHERN GLAZERS W&S OF NE ,13042,2016-11-13 00:00:00,2016-11-22 00:00:00,2016-11-28 00:00:00,2017-01-02 00:00:00,23.48,10,234.8,2
66_EANVERNESS_43023,66,43023,Ceretto Barolo,750mL,2000,SOUTHERN WINE & SPIRITS NE ,13126,2016-11-18 00:00:00,2016-11-22 00:00:00,2016-12-02 00:00:00,2017-01-14 00:00:00,26.66,12,319.92,2
34_PITMERDEN_43022,34,43022,Ceretto Barbaresco,750mL,2000,SOUTHERN WINE & SPIRITS NE ,13126,2016-11-18 00:00:00,2016-11-22 00:00:00,2016-12-02 00:00:00,2017-01-14 00:00:00,25.16,12,301.92,2
67_EANVERNESS_2093,67,2093,Hardy Noces d'Argent,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,141.72,2,283.44,1
23_ARBINGTON_2901,23,2901,Templeton 6 Yr Old Rye,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-25 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,39.67,6,238.02,1
50_MOUNTMEND_7193,50,7193,Woodstock Killer Bee,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-21 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,8.91,9,80.19,1
6_GOULCREST_27393,6,27393,Victor Vineyards Cab Svgn 13,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-23 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,6.45,48,309.6,2
67_EANVERNESS_2141,67,2141,Loch Lomond 12 Yr,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,48.4,6,290.4,1
4_EANVERNESS_8818,4,8818,Jack Daniel BTB NE Tap House,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-23 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,37.03,12,444.36,1
23_ARBINGTON_1992,23,1992,Maison Rouge VSOP Cognac,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,16.4,11,180.4,1
34_PITMERDEN_27123,34,27123,Alessio Chinato Vermouth,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-26 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,21.47,6,128.82,2
34_PITMERDEN_27121,34,27121,Alessio Bianco Vermouth,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13063,2016-11-14 00:00:00,2016-11-26 00:00:00,2016-12-06 00:00:00,2017-01-14 00:00:00,18.18,6,109.08,2
74_PAENTMARWY_27558,74,27558,Donatella Cinelli Colombini,750mL,90010,VINEXTRA INC               ,13048,2016-11-13 00:00:00,2016-11-23 00:00:00,2016-12-04 00:00:00,2017-01-07 00:00:00,35.94,12,431.28,2
34_PITMERDEN_42655,34,42655,Warre's Vintage Port 03,750mL,1587,VINEYARD BRANDS INC        ,13064,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-14 00:00:00,45.03,12,540.36,2
44_PORTHCRAWL_19949,44,19949,Warre's Quinta Cavadinha,750mL,1587,VINEYARD BRANDS INC        ,13064,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-14 00:00:00,20.54,6,123.24,2
50_MOUNTMEND_23068,50,23068,Nicolas Perrin Cote Rotie 11,750mL,1587,VINEYARD BRANDS INC        ,13064,2016-11-14 00:00:00,2016-11-22 00:00:00,2016-12-05 00:00:00,2017-01-14 00:00:00,39.47,6,236.82,2
44_PORTHCRAWL_27765,44,27765,Warre's Port 2003,375mL,1587,VINEYARD BRANDS LLC        ,13100,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-11-29 00:00:00,2017-01-04 00:00:00,23.33,12,279.96,2
50_MOUNTMEND_27763,50,27763,Warre's Port 1970,750mL,1587,VINEYARD BRANDS LLC        ,13100,2016-11-16 00:00:00,2016-11-22 00:00:00,2016-11-29 00:00:00,2017-01-04 00:00:00,107.38,12,1288.56,2
74_PAENTMARWY_990,74,990,Ethyl Alcohol 200 Proof,128.0 Gal,54,AAPER ALCOHOL & CHEMICAL CO,13148,2016-11-21 00:00:00,2016-12-01 00:00:00,2016-12-08 00:00:00,2017-01-21 00:00:00,105.07,1,105.07,1
81_PEMBROKE_14157,81,14157,Solar de Randez Crianza,750mL,90047,CRUSH WINES                ,13164,2016-11-22 00:00:00,2016-11-28 00:00:00,2016-12-06 00:00:00,2017-01-10 00:00:00,11.76,1,11.76,2
38_GOULCREST_22626,38,22626,Ryan Patrick Redhead Red,750mL,90047,CRUSH WINES                ,13164,2016-11-22 00:00:00,2016-11-29 00:00:00,2016-12-06 00:00:00,2017-01-10 00:00:00,7.79,12,93.48,2
74_PAENTMARWY_15775,74,15775,Paul D Gruner Veltliner,Liter,90047,CRUSH WINES                ,13164,2016-11-22 00:00:00,2016-11-30 00:00:00,2016-12-06 00:00:00,2017-01-10 00:00:00,9.35,12,112.2,2
74_PAENTMARWY_2248,74,2248,Rhetoric 22 Year Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,13226,2016-11-25 00:00:00,2016-11-30 00:00:00,2016-12-05 00:00:00,2017-01-10 00:00:00,80.87,12,970.44,1
73_DONCASTER_2046,73,2046,Whoop & Holler Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,13226,2016-11-25 00:00:00,2016-12-02 00:00:00,2016-12-05 00:00:00,2017-01-10 00:00:00,129.62,6,777.72,1
54_GUTHRAM_2429,54,2429,Jim Beam Double Oak,750mL,12546,JIM BEAM BRANDS COMPANY    ,13152,2016-11-21 00:00:00,2016-12-02 00:00:00,2016-12-11 00:00:00,2017-01-08 00:00:00,19.68,12,236.16,1
54_GUTHRAM_7436,54,7436,Belle de Brillet Pear Liquer,750mL,4692,KOBRAND CORPORATION        ,13212,2016-11-24 00:00:00,2016-12-02 00:00:00,2016-12-09 00:00:00,2017-01-19 00:00:00,37.03,5,185.15,1
66_EANVERNESS_2291,66,2291,The Quiet Man Single Malt 8Y,750mL,8352,LUXCO INC                  ,13213,2016-11-24 00:00:00,2016-12-02 00:00:00,2016-12-06 00:00:00,2017-01-08 00:00:00,39.36,24,944.64,1
50_MOUNTMEND_2175,50,2175,Cedar Ridge Iowa Bourbon,750mL,9552,M S WALKER INC             ,13138,2016-11-20 00:00:00,2016-12-02 00:00:00,2016-12-09 00:00:00,2017-01-21 00:00:00,28.98,24,695.52,1
73_DONCASTER_2236,73,2236,Cedar Ridge Rye Whiskey,750mL,9552,M S WALKER INC             ,13138,2016-11-20 00:00:00,2016-12-02 00:00:00,2016-12-09 00:00:00,2017-01-21 00:00:00,32.84,24,788.16,1
34_PITMERDEN_2612,34,2612,Four Roses Small Batch 15,750mL,9552,M S WALKER INC             ,13138,2016-11-20 00:00:00,2016-12-02 00:00:00,2016-12-09 00:00:00,2017-01-21 00:00:00,71.99,6,431.94,1
34_PITMERDEN_2326,34,2326,Michter's 10 YO Bourbon,750mL,4425,MARTIGNETTI COMPANIES,13214,2016-11-24 00:00:00,2016-12-01 00:00:00,2016-12-13 00:00:00,2017-01-07 00:00:00,95.99,9,863.91,1
55_DRY GULCH_15901,55,15901,Merry Edwards Georg Pnt Nr,750mL,4425,MARTIGNETTI COMPANIES,13214,2016-11-24 00:00:00,2016-12-01 00:00:00,2016-12-13 00:00:00,2017-01-07 00:00:00,49.67,12,596.04,2
38_GOULCREST_27868,38,27868,Chimney Rock Elevage SLD,750mL,4425,MARTIGNETTI COMPANIES,13214,2016-11-24 00:00:00,2016-12-02 00:00:00,2016-12-13 00:00:00,2017-01-07 00:00:00,59.2,12,710.4,2
38_GOULCREST_27878,38,27878,Poderi Le Ripi Amore e Magia,750mL,4425,MARTIGNETTI COMPANIES,13214,2016-11-24 00:00:00,2016-12-02 00:00:00,2016-12-13 00:00:00,2017-01-07 00:00:00,25.16,6,150.96,2
34_PITMERDEN_2328,34,2328,Michter's 20 YO Bourbon,750mL,4425,MARTIGNETTI COMPANIES,13214,2016-11-24 00:00:00,2016-12-01 00:00:00,2016-12-13 00:00:00,2017-01-07 00:00:00,406.01,1,406.01,1
