CompraID,ProveedorID,Fecha_compra,Fecha_facturacion,Fecha_pago,Precio_total,Costo_envio,Aprobacion
12950,12546,2016-11-07,2016-11-23,2016-12-24,443523.01,2395.02,Frank Delahunt
12999,4550,2016-11-10,2016-11-21,2017-01-08,1864.45,8.39,No Aplica
12951,4692,2016-11-07,2016-11-22,2016-12-26,64302.49,302.22,No Aplica
13000,90032,2016-11-10,2016-11-22,2017-01-05,3730.55,16.79,No Aplica
12970,4848,2016-11-08,2016-11-24,2016-12-22,18937.82,100.37,No Aplica
13018,4950,2016-11-11,2016-11-21,2017-01-02,4270.54,22.21,No Aplica
12952,5083,2016-11-07,2016-11-26,2016-12-28,1972.68,8.88,No Aplica
12934,8352,2016-11-06,2016-11-23,2017-01-04,33576.8,177.96,No Aplica
12953,9552,2016-11-07,2016-11-24,2017-01-04,277542.68,1387.71,Frank Delahunt
12954,10000,2016-11-07,2016-11-28,2017-01-03,78909.14,410.33,No Aplica
12971,5270,2016-11-08,2016-11-21,2016-12-24,4561.55,20.53,No Aplica
13001,5455,2016-11-10,2016-11-25,2016-12-27,2797.66,14.83,No Aplica
12935,4425,2016-11-06,2016-11-24,2017-01-04,624195.48,3245.82,Frank Delahunt
13002,5992,2016-11-10,2016-11-23,2016-12-27,5275.37,24.79,No Aplica
13003,6213,2016-11-10,2016-11-24,2016-12-30,37138.78,200.55,No Aplica
13004,8112,2016-11-10,2016-11-25,2016-12-30,273731.61,1396.03,Frank Delahunt
12955,6215,2016-11-07,2016-11-28,2016-12-22,634.11,2.85,No Aplica
13019,6355,2016-11-11,2016-11-25,2016-12-23,2295.42,12.4,No Aplica
13005,6359,2016-11-10,2016-11-26,2017-01-01,9737.0,52.58,No Aplica
13020,6785,2016-11-11,2016-11-24,2016-12-23,54930.35,258.17,No Aplica
12985,6830,2016-11-09,2016-11-27,2017-01-08,836.28,4.27,No Aplica
13021,10754,2016-11-11,2016-11-27,2016-12-29,116854.46,642.7,No Aplica
12986,17035,2016-11-09,2016-11-21,2017-01-01,546051.11,2730.26,Frank Delahunt
12936,9206,2016-11-06,2016-11-26,2016-12-30,6404.25,29.46,No Aplica
12956,7153,2016-11-07,2016-11-21,2016-12-23,60750.78,279.45,No Aplica
13006,90027,2016-11-10,2016-11-21,2016-12-28,373.92,1.76,No Aplica
12937,7154,2016-11-06,2016-11-22,2017-01-08,1951.78,9.76,No Aplica
13007,7240,2016-11-10,2016-11-21,2017-01-02,1077.66,5.28,No Aplica
12972,7245,2016-11-08,2016-11-27,2017-01-04,126133.48,668.51,No Aplica
12957,7255,2016-11-07,2016-11-23,2017-01-02,2922.39,16.07,No Aplica
12958,7239,2016-11-07,2016-11-25,2016-12-30,72505.71,348.03,No Aplica
13008,10050,2016-11-10,2016-11-26,2016-12-25,1349.88,7.15,No Aplica
12973,8004,2016-11-08,2016-11-25,2016-12-30,215466.88,1098.88,No Aplica
13009,660,2016-11-10,2016-11-24,2017-01-06,66935.7,327.98,No Aplica
12959,17033,2016-11-07,2016-11-21,2016-12-25,1307.16,6.67,No Aplica
13022,8150,2016-11-11,2016-11-27,2016-12-23,5157.4,27.33,No Aplica
12938,98450,2016-11-06,2016-11-28,2017-01-08,2211.4,10.17,No Aplica
13010,8320,2016-11-10,2016-11-27,2016-12-23,11223.64,58.36,No Aplica
12939,3089,2016-11-06,2016-11-27,2017-01-01,28204.68,138.2,No Aplica
12987,28750,2016-11-09,2016-11-28,2017-01-02,2049.12,9.84,No Aplica
12960,2000,2016-11-07,2016-11-26,2016-12-23,8380.32,45.25,No Aplica
12988,2000,2016-11-09,2016-11-28,2017-01-04,65969.55,329.85,No Aplica
12989,99166,2016-11-09,2016-11-25,2016-12-22,1028.16,5.24,No Aplica
12961,653,2016-11-07,2016-11-26,2016-12-27,18193.32,87.33,No Aplica
12940,8673,2016-11-06,2016-11-26,2016-12-22,72574.64,370.13,No Aplica
12941,12331,2016-11-06,2016-11-25,2017-01-04,238.56,1.22,No Aplica
13023,8664,2016-11-11,2016-11-22,2017-01-07,72273.27,354.14,No Aplica
12962,8735,2016-11-07,2016-11-26,2016-12-28,2895.92,14.77,No Aplica
12942,90056,2016-11-06,2016-11-21,2017-01-05,1994.57,9.37,No Aplica
12974,8920,2016-11-08,2016-11-26,2017-01-04,967.06,4.55,No Aplica
12963,28776,2016-11-07,2016-11-28,2016-12-23,1499.74,7.2,No Aplica
12964,173357,2016-11-07,2016-11-23,2017-01-03,1737.7,7.82,No Aplica
13011,9819,2016-11-10,2016-11-27,2016-12-29,48078.51,216.35,No Aplica
13024,8892,2016-11-11,2016-11-23,2016-12-28,40135.13,180.61,No Aplica
13012,9260,2016-11-10,2016-11-26,2017-01-05,330.36,1.82,No Aplica
12975,9165,2016-11-08,2016-11-23,2017-01-02,297077.3,1455.68,Frank Delahunt
12943,90010,2016-11-06,2016-11-21,2017-01-06,1106.52,5.31,No Aplica
13025,1587,2016-11-11,2016-11-29,2016-12-24,15513.02,76.01,No Aplica
13026,90024,2016-11-11,2016-11-25,2017-01-06,12030.56,62.56,No Aplica
13027,1601,2016-11-11,2016-11-27,2016-12-29,4998.78,26.49,No Aplica
12944,90057,2016-11-06,2016-11-29,2017-01-02,557.52,2.9,No Aplica
13028,9622,2016-11-11,2016-11-22,2017-01-03,438.84,2.02,No Aplica
12990,9625,2016-11-09,2016-11-28,2017-01-06,7313.81,37.3,No Aplica
12976,3664,2016-11-08,2016-11-28,2016-12-23,108579.09,488.61,No Aplica
13029,9815,2016-11-11,2016-11-26,2017-01-06,104567.33,470.55,No Aplica
12945,90058,2016-11-06,2016-11-24,2016-12-24,821.37,4.19,No Aplica
13105,60,2016-11-17,2016-12-05,2017-01-07,1090.09,5.23,No Aplica
13053,105,2016-11-14,2016-11-28,2017-01-13,214.26,1.16,No Aplica
13092,4466,2016-11-16,2016-11-28,2016-12-30,2036.17,11.2,No Aplica
13076,388,2016-11-15,2016-11-28,2017-01-08,1513.72,6.81,No Aplica
13093,480,2016-11-16,2016-11-30,2017-01-15,262474.83,1233.63,Frank Delahunt
13030,516,2016-11-13,2016-12-03,2017-01-02,26806.09,134.03,No Aplica
13031,1003,2016-11-13,2016-11-28,2017-01-12,95.32,0.48,No Aplica
13077,1128,2016-11-15,2016-12-03,2017-01-04,226877.57,1202.45,No Aplica
13054,1189,2016-11-14,2016-11-28,2017-01-04,5696.83,30.19,No Aplica
13078,1273,2016-11-15,2016-12-05,2017-01-06,3467.19,17.34,No Aplica
13079,11567,2016-11-15,2016-11-30,2017-01-02,71829.42,373.51,No Aplica
13122,90046,2016-11-18,2016-12-05,2017-01-15,568.49,2.84,No Aplica
13094,1485,2016-11-16,2016-12-06,2016-12-31,23453.95,129.0,No Aplica
13123,4380,2016-11-18,2016-12-05,2016-12-31,6961.34,36.2,No Aplica
13124,1650,2016-11-18,2016-12-01,2017-01-09,2898.48,13.33,No Aplica
13106,1392,2016-11-17,2016-11-30,2017-01-08,276803.48,1439.38,Frank Delahunt
13125,90047,2016-11-18,2016-12-06,2017-01-09,4879.53,21.96,No Aplica
13055,2242,2016-11-14,2016-12-02,2017-01-12,32539.92,159.45,No Aplica
13126,1590,2016-11-18,2016-12-05,2017-01-03,32538.54,149.68,No Aplica
13032,3960,2016-11-13,2016-12-05,2016-12-30,805480.52,4027.4,Frank Delahunt
13107,2555,2016-11-17,2016-11-30,2017-01-15,21578.82,116.53,No Aplica
13056,2450,2016-11-14,2016-12-05,2017-01-15,1670.08,9.19,No Aplica
13108,2496,2016-11-17,2016-11-30,2016-12-29,3108.21,15.54,No Aplica
13127,3252,2016-11-18,2016-11-28,2017-01-08,249821.96,1149.18,No Aplica
13033,2561,2016-11-13,2016-12-01,2016-12-29,43132.31,228.6,No Aplica
13095,1655,2016-11-16,2016-12-06,2017-01-08,14605.37,65.72,No Aplica
13080,17031,2016-11-15,2016-12-04,2017-01-03,6827.11,32.09,No Aplica
13034,90011,2016-11-13,2016-12-01,2016-12-31,878.31,4.13,No Aplica
13035,9744,2016-11-13,2016-11-29,2017-01-09,16203.2,81.02,No Aplica
13109,90051,2016-11-17,2016-11-30,2017-01-04,120.72,0.57,No Aplica
13057,90052,2016-11-14,2016-12-05,2017-01-04,289.45,1.42,No Aplica
13110,3924,2016-11-17,2016-12-02,2017-01-15,42001.89,210.01,No Aplica
13036,3950,2016-11-13,2016-12-05,2017-01-02,258.96,1.35,No Aplica
13096,90053,2016-11-16,2016-12-05,2017-01-14,417.6,2.0,No Aplica
13097,17032,2016-11-16,2016-11-29,2017-01-02,947.52,4.55,No Aplica
13111,12546,2016-11-17,2016-12-02,2017-01-13,421205.27,2063.91,Frank Delahunt
13112,4550,2016-11-17,2016-11-30,2017-01-01,1507.38,7.69,No Aplica
13058,4692,2016-11-14,2016-12-04,2017-01-04,33804.75,155.5,No Aplica
13059,90032,2016-11-14,2016-12-01,2017-01-01,2278.36,10.25,No Aplica
13037,4848,2016-11-13,2016-12-04,2017-01-08,4308.56,19.39,No Aplica
13060,4950,2016-11-14,2016-12-05,2017-01-07,5104.96,26.04,No Aplica
13061,8352,2016-11-14,2016-12-01,2017-01-06,35539.85,170.59,No Aplica
13062,9552,2016-11-14,2016-12-04,2016-12-31,205077.61,1127.93,No Aplica
13081,10000,2016-11-15,2016-11-28,2017-01-13,68208.91,341.04,No Aplica
13128,5270,2016-11-18,2016-12-03,2017-01-06,1992.13,10.96,No Aplica
13038,5455,2016-11-13,2016-11-29,2017-01-01,3920.24,17.64,No Aplica
13039,4425,2016-11-13,2016-12-05,2017-01-02,631920.62,3349.18,Frank Delahunt
13113,5992,2016-11-17,2016-12-05,2017-01-13,5021.37,25.11,No Aplica
13063,6213,2016-11-14,2016-12-06,2017-01-10,29137.82,145.69,No Aplica
13129,8112,2016-11-18,2016-12-05,2016-12-30,136691.26,724.46,No Aplica
13098,6215,2016-11-16,2016-11-30,2017-01-10,963.16,5.1,No Aplica
13099,6355,2016-11-16,2016-12-03,2017-01-04,1562.51,7.34,No Aplica
13064,6359,2016-11-14,2016-12-04,2017-01-02,11880.42,55.84,No Aplica
13100,6785,2016-11-16,2016-11-28,2017-01-05,55148.67,270.23,No Aplica
13082,6830,2016-11-15,2016-12-06,2017-01-14,1733.0,7.8,No Aplica
13101,10754,2016-11-16,2016-11-28,2017-01-12,119588.56,621.86,No Aplica
13083,17035,2016-11-15,2016-11-29,2017-01-15,374567.09,1910.29,Frank Delahunt
13130,9206,2016-11-18,2016-11-30,2017-01-11,6520.44,29.34,No Aplica
13065,7153,2016-11-14,2016-11-28,2017-01-01,48779.12,224.38,No Aplica
13084,90027,2016-11-15,2016-11-28,2017-01-12,1502.73,7.21,No Aplica
13040,7154,2016-11-13,2016-11-29,2017-01-06,3093.93,13.92,No Aplica
13085,7240,2016-11-15,2016-12-04,2017-01-06,1637.81,7.53,No Aplica
13066,7245,2016-11-14,2016-12-05,2017-01-05,92957.38,501.97,No Aplica
13114,7255,2016-11-17,2016-11-29,2017-01-03,3192.27,14.68,No Aplica
13115,7239,2016-11-17,2016-12-02,2017-01-06,80318.66,361.43,No Aplica
13041,10050,2016-11-13,2016-11-28,2016-12-31,1270.98,6.1,No Aplica
13042,8004,2016-11-13,2016-12-02,2017-01-12,174892.95,856.98,No Aplica
13116,660,2016-11-17,2016-12-02,2016-12-31,59891.92,317.43,No Aplica
13043,17033,2016-11-13,2016-11-29,2017-01-01,8223.5,45.23,No Aplica
13044,8150,2016-11-13,2016-12-06,2016-12-30,9321.92,41.95,No Aplica
13067,98450,2016-11-14,2016-11-29,2017-01-14,1991.8,10.36,No Aplica
13045,8320,2016-11-13,2016-12-06,2017-01-04,11288.24,57.57,No Aplica
13068,3089,2016-11-14,2016-11-30,2017-01-09,25434.75,124.63,No Aplica
13131,28750,2016-11-18,2016-11-29,2017-01-12,668.83,3.34,No Aplica
13086,2000,2016-11-15,2016-11-30,2017-01-09,7257.2,34.83,No Aplica
13046,2000,2016-11-13,2016-12-01,2017-01-14,66861.6,307.56,No Aplica
13047,99166,2016-11-13,2016-12-03,2017-01-01,1028.16,5.24,No Aplica
13117,653,2016-11-17,2016-12-02,2017-01-05,31651.7,161.42,No Aplica
13132,8673,2016-11-18,2016-12-06,2017-01-04,65282.07,352.52,No Aplica
13118,12331,2016-11-17,2016-12-03,2017-01-12,441.48,2.21,No Aplica
13133,8664,2016-11-18,2016-12-02,2017-01-08,56175.58,286.5,No Aplica
13119,8735,2016-11-17,2016-12-02,2017-01-06,1260.41,5.8,No Aplica
13069,90056,2016-11-14,2016-12-01,2017-01-03,1183.27,6.27,No Aplica
13048,8920,2016-11-13,2016-12-04,2017-01-11,617.88,2.9,No Aplica
13070,28776,2016-11-14,2016-12-06,2017-01-07,746.62,3.88,No Aplica
13071,173357,2016-11-14,2016-12-05,2017-01-04,338.22,1.72,No Aplica
13120,90017,2016-11-17,2016-11-30,2017-01-06,632.16,3.1,No Aplica
13102,90037,2016-11-16,2016-11-30,2017-01-07,326.4,1.7,No Aplica
13049,9819,2016-11-13,2016-12-02,2017-01-01,49397.53,237.11,No Aplica
13050,8892,2016-11-13,2016-12-06,2017-01-01,38258.14,179.81,No Aplica
13087,9260,2016-11-15,2016-12-01,2017-01-09,407.28,2.0,No Aplica
13088,9165,2016-11-15,2016-11-30,2017-01-04,218094.84,1025.05,No Aplica
13072,6280,2016-11-14,2016-11-30,2017-01-14,353.4,1.91,No Aplica
13073,90010,2016-11-14,2016-12-04,2017-01-03,7097.89,39.04,No Aplica
13074,1587,2016-11-14,2016-12-06,2017-01-13,32781.69,147.52,No Aplica
13089,1587,2016-11-15,2016-12-05,2017-01-15,6496.56,29.88,No Aplica
13075,90024,2016-11-14,2016-12-04,2017-01-13,8680.63,46.01,No Aplica
13051,1601,2016-11-13,2016-12-05,2017-01-13,4047.79,19.43,No Aplica
13121,90057,2016-11-17,2016-12-06,2017-01-09,254.16,1.27,No Aplica
13090,9622,2016-11-15,2016-11-28,2017-01-08,1279.73,6.91,No Aplica
13103,9625,2016-11-16,2016-12-02,2017-01-11,5489.64,28.55,No Aplica
13104,3664,2016-11-16,2016-11-29,2016-12-29,108140.5,529.89,No Aplica
13052,9815,2016-11-13,2016-12-03,2017-01-01,94940.0,522.17,No Aplica
13091,90058,2016-11-15,2016-12-03,2017-01-06,892.48,4.64,No Aplica
13168,54,2016-11-22,2016-12-06,2017-01-18,105.07,0.48,No Aplica
13189,60,2016-11-23,2016-12-08,2017-01-22,1822.24,8.38,No Aplica
13134,4466,2016-11-20,2016-12-06,2017-01-18,3018.89,15.7,No Aplica
13156,287,2016-11-21,2016-12-09,2017-01-10,125.64,0.65,No Aplica
13200,388,2016-11-24,2016-12-10,2017-01-16,340.48,1.74,No Aplica
13220,480,2016-11-25,2016-12-06,2017-01-11,364837.7,1787.7,Frank Delahunt
13135,516,2016-11-20,2016-12-07,2017-01-21,33511.87,150.8,No Aplica
13157,90059,2016-11-21,2016-12-06,2017-01-20,566.64,2.66,No Aplica
13136,1003,2016-11-20,2016-12-13,2017-01-17,73.92,0.35,No Aplica
13137,1128,2016-11-20,2016-12-08,2017-01-21,287164.72,1349.67,Frank Delahunt
13169,1189,2016-11-22,2016-12-08,2017-01-11,2748.05,13.74,No Aplica
13221,1273,2016-11-25,2016-12-13,2017-01-09,3940.15,20.88,No Aplica
13158,11567,2016-11-21,2016-12-09,2017-01-18,93326.23,475.96,No Aplica
13201,90046,2016-11-24,2016-12-10,2017-01-16,1266.24,5.7,No Aplica
13170,1485,2016-11-22,2016-12-10,2017-01-19,25942.04,119.33,No Aplica
13171,2876,2016-11-22,2016-12-10,2017-01-16,109.44,0.58,No Aplica
13172,4380,2016-11-22,2016-12-06,2017-01-12,6422.32,33.4,No Aplica
13138,1650,2016-11-20,2016-12-10,2017-01-16,2010.84,11.06,No Aplica
13173,1392,2016-11-22,2016-12-07,2017-01-17,417493.91,2212.72,Frank Delahunt
13222,90047,2016-11-25,2016-12-06,2017-01-15,3939.47,20.09,No Aplica
13202,2242,2016-11-24,2016-12-09,2017-01-10,32752.6,163.76,No Aplica
13139,1590,2016-11-20,2016-12-12,2017-01-12,59582.94,291.96,No Aplica
13190,3960,2016-11-23,2016-12-07,2017-01-16,1319062.86,6331.5,Frank Delahunt
13203,2555,2016-11-24,2016-12-06,2017-01-07,40110.26,200.55,No Aplica
13174,2450,2016-11-22,2016-12-12,2017-01-14,837.14,4.02,No Aplica
13204,2496,2016-11-24,2016-12-09,2017-01-19,2345.91,11.96,No Aplica
13159,3252,2016-11-21,2016-12-05,2017-01-09,355718.24,1849.73,Frank Delahunt
13205,2561,2016-11-24,2016-12-08,2017-01-09,41362.54,202.68,No Aplica
13175,1655,2016-11-22,2016-12-10,2017-01-22,6224.12,30.5,No Aplica
13140,17031,2016-11-20,2016-12-11,2017-01-16,7041.81,35.21,No Aplica
13191,90011,2016-11-23,2016-12-10,2017-01-07,1027.74,5.14,No Aplica
13192,9744,2016-11-23,2016-12-08,2017-01-15,14507.21,79.79,No Aplica
13141,90051,2016-11-20,2016-12-05,2017-01-09,120.72,0.64,No Aplica
13160,3551,2016-11-21,2016-12-06,2017-01-20,252.48,1.16,No Aplica
13206,3924,2016-11-24,2016-12-09,2017-01-07,43256.67,194.66,No Aplica
13176,90053,2016-11-22,2016-12-05,2017-01-17,415.68,2.0,No Aplica
13207,17032,2016-11-24,2016-12-08,2017-01-05,1340.46,6.17,No Aplica
13177,12546,2016-11-22,2016-12-12,2017-01-07,529167.68,2857.51,Frank Delahunt
13142,4550,2016-11-20,2016-12-13,2017-01-20,1976.52,9.09,No Aplica
13143,4692,2016-11-20,2016-12-08,2017-01-12,43173.77,198.6,No Aplica
13223,90032,2016-11-25,2016-12-13,2017-01-05,6034.94,31.38,No Aplica
13224,4848,2016-11-25,2016-12-05,2017-01-09,4765.45,25.26,No Aplica
13178,4950,2016-11-22,2016-12-10,2017-01-09,7146.18,34.3,No Aplica
13208,8352,2016-11-24,2016-12-12,2017-01-09,54825.49,301.54,No Aplica
13209,9552,2016-11-24,2016-12-11,2017-01-15,333609.94,1501.24,Frank Delahunt
13161,10000,2016-11-21,2016-12-12,2017-01-22,129511.53,673.46,No Aplica
13193,5270,2016-11-23,2016-12-13,2017-01-08,3041.91,16.73,No Aplica
13210,5455,2016-11-24,2016-12-11,2017-01-17,6369.11,33.12,No Aplica
13144,4425,2016-11-20,2016-12-10,2017-01-11,815171.41,4157.37,Frank Delahunt
13145,5992,2016-11-20,2016-12-09,2017-01-10,4887.29,22.97,No Aplica
13211,6213,2016-11-24,2016-12-13,2017-01-22,47184.87,245.36,No Aplica
13162,8112,2016-11-21,2016-12-10,2017-01-07,253288.09,1342.43,Frank Delahunt
13163,6215,2016-11-21,2016-12-07,2017-01-19,1082.16,5.09,No Aplica
13194,6355,2016-11-23,2016-12-13,2017-01-19,2524.39,12.37,No Aplica
13225,6359,2016-11-25,2016-12-09,2017-01-19,11999.0,56.4,No Aplica
13164,6785,2016-11-21,2016-12-06,2017-01-13,61986.56,322.33,No Aplica
13165,6830,2016-11-21,2016-12-06,2017-01-17,4083.11,20.01,No Aplica
13212,10754,2016-11-24,2016-12-10,2017-01-20,110269.65,540.32,No Aplica
13179,17035,2016-11-22,2016-12-06,2017-01-07,518613.0,2800.51,Frank Delahunt
13213,9206,2016-11-24,2016-12-11,2017-01-20,14612.74,78.91,No Aplica
13180,7153,2016-11-22,2016-12-12,2017-01-12,62821.48,295.26,No Aplica
13146,90027,2016-11-20,2016-12-06,2017-01-15,3509.49,16.85,No Aplica
13214,7154,2016-11-24,2016-12-05,2017-01-20,2140.87,11.35,No Aplica
13226,7240,2016-11-25,2016-12-07,2017-01-12,2596.33,13.5,No Aplica
13227,7245,2016-11-25,2016-12-10,2017-01-13,126078.57,579.96,No Aplica
13181,7255,2016-11-22,2016-12-12,2017-01-16,3095.51,15.79,No Aplica
13228,7749,2016-11-25,2016-12-11,2017-01-16,13.51,0.06,No Aplica
13215,7239,2016-11-24,2016-12-12,2017-01-16,78518.35,376.89,No Aplica
13147,10050,2016-11-20,2016-12-10,2017-01-13,1272.0,6.74,No Aplica
13229,8004,2016-11-25,2016-12-05,2017-01-18,214318.42,1178.75,No Aplica
13182,660,2016-11-22,2016-12-11,2017-01-21,65127.33,299.59,No Aplica
13148,17033,2016-11-20,2016-12-07,2017-01-20,722.16,3.68,No Aplica
13183,8150,2016-11-22,2016-12-10,2017-01-20,7986.93,39.93,No Aplica
13149,98450,2016-11-20,2016-12-06,2017-01-21,3070.97,13.82,No Aplica
13166,8320,2016-11-21,2016-12-06,2017-01-05,14704.84,73.52,No Aplica
13184,3089,2016-11-22,2016-12-08,2017-01-13,36492.54,178.81,No Aplica
13216,28750,2016-11-24,2016-12-10,2017-01-18,2015.44,9.27,No Aplica
13150,2000,2016-11-20,2016-12-08,2017-01-19,92278.61,470.62,No Aplica
13230,99166,2016-11-25,2016-12-10,2017-01-16,3191.58,15.96,No Aplica
13185,653,2016-11-22,2016-12-05,2017-01-21,24267.51,116.48,No Aplica
13231,8673,2016-11-25,2016-12-07,2017-01-13,113170.76,554.54,No Aplica
13151,12331,2016-11-20,2016-12-06,2017-01-08,533.4,2.56,No Aplica
13232,8664,2016-11-25,2016-12-05,2017-01-16,77591.26,426.75,No Aplica
13152,8735,2016-11-20,2016-12-08,2017-01-20,1191.89,6.08,No Aplica
13233,90056,2016-11-25,2016-12-09,2017-01-11,2091.18,10.46,No Aplica
13167,8920,2016-11-21,2016-12-08,2017-01-08,721.68,3.25,No Aplica
13186,28776,2016-11-22,2016-12-13,2017-01-12,382.38,2.1,No Aplica
13153,173357,2016-11-20,2016-12-11,2017-01-10,690.36,3.18,No Aplica
13217,90017,2016-11-24,2016-12-06,2017-01-16,633.24,2.98,No Aplica
13154,9819,2016-11-20,2016-12-08,2017-01-09,105099.38,483.46,No Aplica
13218,8892,2016-11-24,2016-12-06,2017-01-14,69761.65,313.93,No Aplica
13195,9260,2016-11-23,2016-12-09,2017-01-17,283.32,1.56,No Aplica
13155,9165,2016-11-20,2016-12-05,2017-01-22,315514.21,1546.02,Frank Delahunt
13196,6280,2016-11-23,2016-12-05,2017-01-15,391.63,2.15,No Aplica
13187,90010,2016-11-22,2016-12-08,2017-01-19,2410.56,12.05,No Aplica
13197,1587,2016-11-23,2016-12-09,2017-01-05,22753.15,125.14,No Aplica
13188,90024,2016-11-22,2016-12-07,2017-01-08,9515.43,45.67,No Aplica
13234,1601,2016-11-25,2016-12-11,2017-01-20,22409.16,112.05,No Aplica
13198,9622,2016-11-23,2016-12-11,2017-01-09,1188.9,5.47,No Aplica
13235,9625,2016-11-25,2016-12-12,2017-01-16,9289.23,44.59,No Aplica
13219,3664,2016-11-24,2016-12-12,2017-01-06,118197.86,543.71,No Aplica
13199,9815,2016-11-23,2016-12-13,2017-01-22,121407.45,607.04,No Aplica
13236,90058,2016-11-25,2016-12-07,2017-01-11,2317.57,12.75,No Aplica
13253,60,2016-11-28,2016-12-12,2017-01-23,2261.53,10.4,No Aplica
13293,105,2016-11-30,2016-12-19,2017-01-16,214.26,1.09,No Aplica
13254,4466,2016-11-28,2016-12-16,2017-01-13,2530.36,11.39,No Aplica
13237,388,2016-11-27,2016-12-17,2017-01-22,767.52,3.99,No Aplica
13238,480,2016-11-27,2016-12-15,2017-01-13,290684.67,1308.08,Frank Delahunt
13239,516,2016-11-27,2016-12-16,2017-01-14,24145.77,127.97,No Aplica
13255,90059,2016-11-28,2016-12-13,2017-01-25,125.92,0.63,No Aplica
13273,1265,2016-11-29,2016-12-17,2017-01-26,84.3,0.44,No Aplica
13274,1003,2016-11-29,2016-12-17,2017-01-21,63.6,0.3,No Aplica
13321,1128,2016-12-02,2016-12-18,2017-01-14,290810.28,1337.73,Frank Delahunt
13256,1189,2016-11-28,2016-12-19,2017-01-22,1894.1,8.71,No Aplica
13275,1273,2016-11-29,2016-12-12,2017-01-25,3236.76,15.54,No Aplica
13306,11567,2016-12-01,2016-12-12,2017-01-22,93092.84,512.01,No Aplica
13276,90046,2016-11-29,2016-12-14,2017-01-16,469.44,2.16,No Aplica
13240,1485,2016-11-27,2016-12-15,2017-01-28,26804.25,136.7,No Aplica
13241,4380,2016-11-27,2016-12-17,2017-01-25,6163.61,27.74,No Aplica
13294,1392,2016-11-30,2016-12-20,2017-01-19,305149.12,1525.75,Frank Delahunt
13295,90047,2016-11-30,2016-12-16,2017-01-29,2937.45,14.39,No Aplica
13242,2242,2016-11-27,2016-12-15,2017-01-18,31390.37,150.67,No Aplica
13257,1590,2016-11-28,2016-12-19,2017-01-16,56106.29,286.14,No Aplica
13258,3960,2016-11-28,2016-12-13,2017-01-29,1049079.36,4720.86,Frank Delahunt
13277,2555,2016-11-29,2016-12-17,2017-01-24,33454.4,153.89,No Aplica
13322,2450,2016-12-02,2016-12-16,2017-01-28,385.2,1.73,No Aplica
13296,2496,2016-11-30,2016-12-13,2017-01-26,2150.26,10.97,No Aplica
13323,3252,2016-12-02,2016-12-15,2017-01-28,251618.9,1232.93,Frank Delahunt
13259,2561,2016-11-28,2016-12-15,2017-01-18,34986.69,174.93,No Aplica
13243,1655,2016-11-27,2016-12-16,2017-01-23,3492.06,16.06,No Aplica
13260,17031,2016-11-28,2016-12-12,2017-01-22,5801.33,30.17,No Aplica
13244,90011,2016-11-27,2016-12-17,2017-01-29,671.49,3.36,No Aplica
13324,9744,2016-12-02,2016-12-12,2017-01-14,8644.48,42.36,No Aplica
13307,3924,2016-12-01,2016-12-20,2017-01-28,37898.63,189.49,No Aplica
13308,90053,2016-12-01,2016-12-18,2017-01-17,422.64,1.99,No Aplica
13309,17032,2016-12-01,2016-12-13,2017-01-29,634.08,3.42,No Aplica
13297,12546,2016-11-30,2016-12-14,2017-01-27,473139.86,2365.7,Frank Delahunt
13278,4550,2016-11-29,2016-12-18,2017-01-23,1970.71,10.25,No Aplica
13325,4692,2016-12-02,2016-12-18,2017-01-23,37571.65,199.13,No Aplica
13310,90032,2016-12-01,2016-12-15,2017-01-17,1404.36,6.74,No Aplica
13261,4848,2016-11-28,2016-12-17,2017-01-25,1865.06,9.14,No Aplica
13279,4950,2016-11-29,2016-12-14,2017-01-17,12942.39,62.12,No Aplica
13311,8352,2016-12-01,2016-12-19,2017-01-24,36072.71,198.4,No Aplica
13245,9552,2016-11-27,2016-12-19,2017-01-14,219723.81,1032.7,No Aplica
13262,10000,2016-11-28,2016-12-15,2017-01-22,73835.16,376.56,No Aplica
13280,5270,2016-11-29,2016-12-14,2017-01-12,5252.88,23.64,No Aplica
13246,5455,2016-11-27,2016-12-20,2017-01-13,3776.74,20.39,No Aplica
13298,4425,2016-11-30,2016-12-20,2017-01-28,526973.93,2687.57,Frank Delahunt
13299,5992,2016-11-30,2016-12-17,2017-01-17,6805.29,31.98,No Aplica
13281,6213,2016-11-29,2016-12-18,2017-01-16,36570.06,164.57,No Aplica
13282,8112,2016-11-29,2016-12-12,2017-01-26,172900.93,899.08,No Aplica
13247,6215,2016-11-27,2016-12-12,2017-01-22,829.16,3.98,No Aplica
13312,6355,2016-12-01,2016-12-14,2017-01-17,1819.27,9.64,No Aplica
13283,6359,2016-11-29,2016-12-19,2017-01-16,11468.75,53.9,No Aplica
13263,6785,2016-11-28,2016-12-20,2017-01-25,56588.39,299.92,No Aplica
13284,6830,2016-11-29,2016-12-17,2017-01-24,2641.01,12.94,No Aplica
13313,10754,2016-12-01,2016-12-20,2017-01-28,111183.07,511.44,No Aplica
13285,17035,2016-11-29,2016-12-17,2017-01-18,487646.06,2243.17,Frank Delahunt
13326,9206,2016-12-02,2016-12-19,2017-01-23,8188.15,43.4,No Aplica
13327,7153,2016-12-02,2016-12-15,2017-01-16,52709.69,284.63,No Aplica
